MALAT1,TMSB4X,B2M,EEF1A1,ACTB,RPLP1,RPS27,MT-CO2,MTRNR2L1,RPS12,RPL10,MTRNR2L12,MT-CO1,RPL41,RPL13,RPS18,MTRNR2L8,TMSB10,RPL28,RPL13A,RPS19,RPL32,RPLP2,RPL21,RPL34,RPS27A,RPS29,RPL39,TPT1,RPS14,RPS6,RPS3,RPS4X,MT-CO3,HLA-B,GAPDH,RPS8,RPS15A,PFN1,RPL30,RPS3A,MT-ATP6,RPS2,RPL19,RPS23,RPL18A,RPL11,RPS28,HLA-A,MT-ND4L,RPL3,MT-ND3,PTMA,RPL37,RPL23A,CCL4,FTL,RPLP0,FTH1,RPS15,RPL12,RPS25,CCL5,RPL9,RPL27A,MT-ND4,JUNB,RPL35A,RPL29,RPS16,RPS24,HSP90AA1,RPL26,ACTG1,RPL8,RPS13,CXCL13,RPL18,RPSA,HLA-C,RPS7,RPL36,RPL15,RPL37A,RPS20,RPL31,RPL6,RPL7A,CD74,GZMB,RPL10A,RPS17,MT-ND2,DNAJB1,RPL14,RPS21,RPL7,RPL35,RPS9,GNLY
21.0,15.0,26.0,42.0,13.0,30.0,14.0,47.0,0.0,22.0,40.0,36.0,52.0,20.0,36.0,13.0,12.0,9.0,20.0,3.0,7.0,25.0,12.0,11.0,3.0,18.0,4.0,12.0,18.0,24.0,14.0,17.0,19.0,34.0,9.0,2.0,17.0,14.0,6.0,21.0,15.0,21.0,9.0,22.0,14.0,14.0,11.0,8.0,12.0,19.0,11.0,8.0,3.0,5.0,4.0,0.0,15.0,5.0,7.0,13.0,7.0,25.0,0.0,13.0,1.0,8.0,1.0,11.0,10.0,7.0,8.0,0.0,8.0,0.0,10.0,17.0,0.0,13.0,4.0,3.0,6.0,7.0,4.0,3.0,2.0,3.0,4.0,5.0,1.0,0.0,8.0,0.0,8.0,0.0,15.0,3.0,2.0,1.0,8.0,0.0
3.0,2.0,3.0,1.0,0.0,4.0,4.0,3.0,0.0,1.0,1.0,0.0,2.0,0.0,10.0,1.0,1.0,1.0,8.0,0.0,0.0,4.0,6.0,0.0,3.0,6.0,8.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,5.0,0.0,5.0,0.0,0.0,3.0,2.0,5.0,2.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,4.0,1.0,1.0,4.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,4.0,1.0,4.0,1.0,4.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0
2.0,27.0,16.0,0.0,4.0,4.0,3.0,5.0,1.0,0.0,6.0,0.0,5.0,0.0,5.0,8.0,0.0,3.0,4.0,1.0,1.0,1.0,5.0,1.0,3.0,4.0,1.0,0.0,6.0,0.0,0.0,0.0,2.0,6.0,6.0,0.0,2.0,0.0,5.0,0.0,0.0,15.0,4.0,1.0,3.0,1.0,0.0,0.0,4.0,0.0,1.0,11.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,5.0,7.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,15.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
84.0,26.0,51.0,97.0,27.0,69.0,28.0,33.0,0.0,44.0,54.0,3.0,23.0,12.0,49.0,47.0,0.0,11.0,28.0,5.0,21.0,35.0,12.0,18.0,22.0,17.0,2.0,18.0,26.0,39.0,23.0,28.0,38.0,19.0,20.0,2.0,31.0,23.0,9.0,22.0,27.0,28.0,9.0,27.0,29.0,28.0,28.0,8.0,12.0,19.0,29.0,12.0,9.0,9.0,4.0,0.0,7.0,21.0,5.0,14.0,13.0,17.0,0.0,14.0,5.0,2.0,2.0,18.0,18.0,8.0,12.0,1.0,7.0,11.0,14.0,17.0,0.0,15.0,14.0,8.0,13.0,7.0,10.0,6.0,0.0,4.0,19.0,14.0,5.0,0.0,9.0,0.0,2.0,1.0,17.0,5.0,3.0,12.0,13.0,0.0
52.0,62.0,57.0,68.0,48.0,35.0,31.0,35.0,0.0,52.0,28.0,2.0,23.0,22.0,52.0,29.0,0.0,19.0,28.0,3.0,22.0,25.0,12.0,10.0,28.0,27.0,3.0,20.0,30.0,20.0,31.0,31.0,14.0,19.0,23.0,8.0,20.0,18.0,9.0,36.0,24.0,22.0,7.0,29.0,23.0,28.0,30.0,18.0,18.0,21.0,23.0,18.0,6.0,8.0,16.0,0.0,9.0,13.0,4.0,12.0,13.0,13.0,1.0,15.0,1.0,8.0,12.0,12.0,13.0,7.0,11.0,2.0,6.0,10.0,13.0,15.0,0.0,13.0,11.0,14.0,17.0,7.0,7.0,12.0,0.0,2.0,13.0,14.0,7.0,0.0,6.0,0.0,2.0,1.0,11.0,7.0,3.0,17.0,22.0,0.0
10.0,13.0,33.0,2.0,8.0,4.0,1.0,3.0,0.0,0.0,1.0,0.0,5.0,0.0,6.0,1.0,0.0,5.0,6.0,5.0,0.0,1.0,8.0,0.0,3.0,0.0,2.0,2.0,2.0,5.0,0.0,2.0,1.0,9.0,16.0,3.0,0.0,2.0,0.0,1.0,1.0,15.0,1.0,1.0,1.0,0.0,0.0,1.0,7.0,0.0,4.0,4.0,1.0,0.0,1.0,4.0,1.0,1.0,3.0,1.0,0.0,4.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,6.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
76.0,20.0,19.0,12.0,4.0,12.0,13.0,3.0,0.0,4.0,16.0,0.0,2.0,13.0,11.0,10.0,0.0,4.0,4.0,8.0,4.0,4.0,8.0,7.0,4.0,9.0,4.0,9.0,1.0,5.0,10.0,10.0,2.0,2.0,3.0,1.0,5.0,11.0,4.0,5.0,8.0,4.0,7.0,7.0,6.0,7.0,7.0,3.0,5.0,0.0,2.0,1.0,4.0,3.0,8.0,12.0,7.0,2.0,2.0,7.0,4.0,1.0,5.0,4.0,8.0,3.0,0.0,5.0,4.0,2.0,5.0,0.0,5.0,0.0,2.0,4.0,0.0,3.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0,5.0,3.0,6.0,4.0,0.0,3.0,0.0,1.0,0.0,7.0,1.0,4.0,7.0,3.0,0.0
31.0,93.0,38.0,20.0,41.0,51.0,13.0,21.0,0.0,23.0,31.0,0.0,25.0,34.0,30.0,51.0,0.0,130.0,24.0,28.0,29.0,28.0,27.0,9.0,18.0,18.0,6.0,16.0,14.0,28.0,37.0,17.0,17.0,28.0,13.0,46.0,20.0,22.0,10.0,12.0,19.0,13.0,40.0,18.0,22.0,27.0,19.0,12.0,9.0,0.0,22.0,6.0,13.0,22.0,16.0,0.0,10.0,7.0,9.0,12.0,25.0,5.0,0.0,9.0,21.0,20.0,0.0,13.0,17.0,12.0,17.0,9.0,16.0,13.0,19.0,13.0,0.0,14.0,10.0,9.0,22.0,16.0,14.0,17.0,16.0,13.0,15.0,15.0,20.0,0.0,22.0,3.0,5.0,0.0,11.0,7.0,6.0,10.0,21.0,0.0
81.0,39.0,57.0,60.0,8.0,29.0,54.0,42.0,0.0,53.0,33.0,17.0,55.0,27.0,34.0,30.0,64.0,16.0,28.0,7.0,21.0,33.0,13.0,14.0,26.0,24.0,17.0,51.0,31.0,22.0,19.0,20.0,31.0,33.0,20.0,4.0,35.0,20.0,5.0,35.0,18.0,20.0,15.0,30.0,16.0,25.0,21.0,31.0,17.0,33.0,9.0,62.0,10.0,24.0,15.0,0.0,4.0,7.0,5.0,17.0,11.0,13.0,0.0,10.0,4.0,20.0,1.0,14.0,21.0,11.0,19.0,2.0,7.0,5.0,14.0,19.0,0.0,16.0,6.0,12.0,17.0,18.0,7.0,15.0,3.0,9.0,12.0,14.0,7.0,0.0,9.0,2.0,8.0,0.0,13.0,18.0,2.0,13.0,16.0,0.0
46.0,56.0,89.0,55.0,60.0,16.0,23.0,15.0,0.0,39.0,42.0,1.0,25.0,14.0,36.0,20.0,0.0,21.0,33.0,2.0,17.0,30.0,8.0,12.0,15.0,25.0,5.0,7.0,22.0,27.0,24.0,28.0,14.0,13.0,32.0,2.0,17.0,17.0,12.0,31.0,21.0,4.0,4.0,26.0,14.0,21.0,23.0,9.0,6.0,9.0,14.0,8.0,9.0,9.0,8.0,0.0,4.0,10.0,10.0,22.0,19.0,11.0,0.0,9.0,3.0,4.0,1.0,17.0,9.0,9.0,7.0,3.0,5.0,9.0,13.0,16.0,0.0,11.0,9.0,8.0,15.0,7.0,11.0,5.0,1.0,4.0,17.0,13.0,5.0,0.0,4.0,1.0,3.0,1.0,9.0,6.0,4.0,11.0,17.0,0.0
88.0,64.0,75.0,21.0,32.0,15.0,9.0,7.0,0.0,17.0,18.0,0.0,8.0,10.0,13.0,7.0,0.0,9.0,21.0,14.0,7.0,5.0,5.0,16.0,5.0,12.0,4.0,4.0,7.0,3.0,5.0,10.0,7.0,8.0,9.0,6.0,4.0,5.0,14.0,7.0,11.0,3.0,13.0,7.0,6.0,6.0,7.0,4.0,9.0,0.0,8.0,2.0,7.0,4.0,9.0,11.0,2.0,4.0,7.0,8.0,2.0,6.0,17.0,3.0,10.0,6.0,0.0,6.0,4.0,6.0,7.0,4.0,7.0,8.0,3.0,7.0,0.0,7.0,7.0,9.0,7.0,5.0,7.0,4.0,3.0,4.0,2.0,9.0,10.0,12.0,4.0,7.0,6.0,1.0,4.0,0.0,7.0,3.0,4.0,0.0
21.0,45.0,47.0,6.0,7.0,24.0,52.0,47.0,0.0,0.0,15.0,0.0,33.0,6.0,4.0,15.0,0.0,0.0,19.0,16.0,12.0,7.0,30.0,0.0,17.0,10.0,17.0,1.0,6.0,17.0,11.0,20.0,11.0,65.0,26.0,0.0,5.0,4.0,4.0,11.0,3.0,25.0,7.0,8.0,13.0,7.0,1.0,12.0,5.0,3.0,9.0,41.0,5.0,11.0,3.0,9.0,6.0,1.0,2.0,0.0,3.0,18.0,14.0,10.0,6.0,19.0,9.0,10.0,1.0,14.0,10.0,0.0,9.0,13.0,1.0,10.0,0.0,9.0,0.0,14.0,4.0,5.0,0.0,15.0,24.0,10.0,6.0,8.0,2.0,0.0,10.0,17.0,21.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0
322.0,126.0,67.0,59.0,77.0,68.0,45.0,5.0,0.0,30.0,55.0,1.0,26.0,38.0,31.0,32.0,0.0,20.0,17.0,31.0,41.0,20.0,26.0,28.0,40.0,21.0,26.0,29.0,23.0,14.0,22.0,29.0,12.0,10.0,20.0,7.0,14.0,26.0,12.0,12.0,6.0,3.0,40.0,15.0,23.0,16.0,17.0,14.0,17.0,1.0,31.0,6.0,32.0,11.0,13.0,0.0,10.0,10.0,17.0,23.0,20.0,10.0,11.0,4.0,20.0,9.0,36.0,14.0,9.0,8.0,6.0,9.0,16.0,11.0,19.0,16.0,0.0,3.0,4.0,14.0,10.0,12.0,10.0,11.0,10.0,14.0,8.0,9.0,1.0,0.0,17.0,0.0,12.0,9.0,7.0,7.0,15.0,12.0,8.0,6.0
22.0,32.0,24.0,15.0,21.0,21.0,15.0,22.0,0.0,7.0,9.0,1.0,17.0,18.0,4.0,2.0,0.0,8.0,21.0,1.0,3.0,8.0,2.0,4.0,5.0,3.0,9.0,8.0,3.0,3.0,1.0,3.0,2.0,9.0,5.0,4.0,6.0,4.0,11.0,11.0,4.0,3.0,3.0,6.0,2.0,3.0,2.0,7.0,5.0,9.0,0.0,14.0,4.0,6.0,4.0,0.0,2.0,2.0,6.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,8.0,0.0,5.0,8.0,4.0,1.0,2.0,4.0,3.0,0.0,5.0,4.0,8.0,5.0,7.0,1.0,0.0,1.0,0.0,3.0,3.0,2.0,0.0,2.0,0.0,1.0,1.0,3.0,7.0,0.0,0.0,2.0,0.0
65.0,0.0,3.0,3.0,4.0,0.0,0.0,4.0,0.0,1.0,3.0,2.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,1.0,2.0,0.0,2.0,5.0,5.0,0.0,5.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
86.0,52.0,20.0,3.0,6.0,16.0,9.0,12.0,0.0,8.0,10.0,0.0,29.0,7.0,8.0,12.0,0.0,10.0,12.0,12.0,13.0,5.0,9.0,3.0,4.0,5.0,3.0,7.0,7.0,8.0,10.0,8.0,3.0,21.0,7.0,2.0,8.0,11.0,6.0,5.0,4.0,12.0,5.0,5.0,5.0,4.0,7.0,1.0,0.0,1.0,7.0,11.0,8.0,6.0,4.0,0.0,4.0,2.0,3.0,7.0,2.0,4.0,10.0,5.0,6.0,25.0,1.0,3.0,4.0,5.0,9.0,4.0,5.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,4.0,3.0,5.0,5.0,2.0,2.0,7.0,3.0,1.0,11.0,3.0,4.0,6.0,2.0,3.0,3.0,3.0,4.0,3.0,6.0
17.0,21.0,19.0,9.0,14.0,4.0,9.0,13.0,0.0,9.0,5.0,0.0,5.0,2.0,10.0,8.0,0.0,8.0,9.0,6.0,8.0,6.0,9.0,3.0,10.0,3.0,9.0,0.0,15.0,9.0,13.0,7.0,4.0,26.0,7.0,1.0,7.0,3.0,2.0,8.0,3.0,16.0,8.0,6.0,6.0,0.0,10.0,7.0,6.0,0.0,3.0,5.0,4.0,17.0,4.0,0.0,0.0,3.0,1.0,2.0,0.0,7.0,0.0,2.0,6.0,11.0,3.0,8.0,3.0,4.0,1.0,1.0,2.0,5.0,4.0,4.0,0.0,7.0,4.0,3.0,4.0,3.0,1.0,2.0,6.0,6.0,1.0,3.0,1.0,0.0,0.0,3.0,8.0,0.0,2.0,3.0,4.0,3.0,2.0,0.0
177.0,67.0,47.0,52.0,3.0,72.0,96.0,17.0,0.0,57.0,56.0,0.0,14.0,63.0,61.0,32.0,0.0,9.0,40.0,55.0,39.0,48.0,58.0,50.0,52.0,36.0,50.0,50.0,31.0,35.0,47.0,34.0,41.0,18.0,15.0,2.0,38.0,46.0,3.0,23.0,28.0,3.0,36.0,24.0,25.0,17.0,26.0,56.0,3.0,1.0,26.0,7.0,13.0,37.0,38.0,0.0,10.0,10.0,63.0,22.0,21.0,33.0,0.0,27.0,31.0,7.0,4.0,18.0,13.0,33.0,9.0,8.0,19.0,1.0,12.0,18.0,0.0,18.0,13.0,16.0,15.0,31.0,21.0,21.0,26.0,20.0,14.0,7.0,3.0,0.0,21.0,27.0,8.0,1.0,18.0,15.0,33.0,16.0,19.0,0.0
43.0,13.0,36.0,21.0,29.0,11.0,6.0,32.0,0.0,5.0,15.0,0.0,17.0,2.0,9.0,8.0,0.0,5.0,12.0,0.0,7.0,5.0,4.0,4.0,7.0,9.0,3.0,6.0,2.0,3.0,4.0,3.0,8.0,7.0,2.0,6.0,6.0,1.0,5.0,3.0,6.0,14.0,6.0,9.0,3.0,4.0,10.0,1.0,7.0,12.0,6.0,7.0,5.0,3.0,0.0,0.0,3.0,4.0,15.0,3.0,5.0,0.0,0.0,6.0,0.0,3.0,5.0,7.0,5.0,6.0,5.0,1.0,0.0,6.0,7.0,5.0,1.0,3.0,3.0,2.0,4.0,2.0,4.0,1.0,1.0,1.0,6.0,6.0,3.0,0.0,2.0,1.0,2.0,0.0,4.0,0.0,0.0,4.0,2.0,0.0
117.0,11.0,28.0,3.0,6.0,4.0,5.0,9.0,0.0,1.0,1.0,0.0,8.0,2.0,2.0,4.0,0.0,2.0,2.0,0.0,9.0,2.0,2.0,6.0,1.0,2.0,1.0,4.0,1.0,1.0,0.0,1.0,2.0,5.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,6.0,1.0,0.0,0.0,4.0,2.0,4.0,2.0,0.0,1.0,3.0,7.0,1.0,1.0,0.0,2.0,0.0,2.0,3.0,3.0,0.0,0.0,1.0,1.0,17.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,7.0,0.0,0.0,2.0,3.0,1.0,2.0,0.0
249.0,27.0,46.0,24.0,5.0,33.0,56.0,9.0,0.0,12.0,23.0,0.0,9.0,41.0,24.0,21.0,0.0,3.0,13.0,33.0,9.0,11.0,28.0,15.0,16.0,21.0,26.0,19.0,11.0,19.0,13.0,17.0,18.0,9.0,5.0,4.0,14.0,21.0,0.0,18.0,10.0,6.0,15.0,5.0,12.0,9.0,9.0,22.0,14.0,0.0,21.0,5.0,9.0,8.0,18.0,0.0,3.0,6.0,21.0,9.0,11.0,16.0,3.0,8.0,24.0,4.0,22.0,14.0,7.0,20.0,4.0,2.0,16.0,9.0,5.0,8.0,0.0,7.0,2.0,5.0,9.0,8.0,8.0,9.0,7.0,6.0,7.0,6.0,2.0,0.0,6.0,10.0,10.0,0.0,11.0,8.0,11.0,5.0,9.0,0.0
7.0,35.0,29.0,7.0,20.0,12.0,6.0,4.0,0.0,2.0,7.0,0.0,7.0,3.0,6.0,2.0,0.0,5.0,8.0,4.0,3.0,0.0,9.0,0.0,3.0,5.0,9.0,1.0,8.0,2.0,8.0,1.0,5.0,13.0,19.0,1.0,5.0,5.0,3.0,3.0,1.0,12.0,8.0,2.0,2.0,1.0,3.0,6.0,12.0,0.0,7.0,4.0,1.0,7.0,3.0,3.0,0.0,1.0,1.0,6.0,1.0,3.0,12.0,0.0,1.0,7.0,1.0,1.0,0.0,3.0,6.0,0.0,1.0,7.0,0.0,1.0,0.0,1.0,1.0,7.0,0.0,2.0,0.0,1.0,5.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,7.0,0.0,0.0,5.0,1.0,3.0,0.0,1.0
31.0,23.0,48.0,45.0,20.0,44.0,15.0,20.0,0.0,27.0,19.0,5.0,21.0,10.0,30.0,14.0,0.0,9.0,20.0,4.0,18.0,20.0,4.0,3.0,15.0,24.0,5.0,13.0,13.0,16.0,8.0,13.0,19.0,17.0,16.0,4.0,18.0,12.0,4.0,24.0,12.0,10.0,7.0,19.0,13.0,14.0,17.0,5.0,6.0,15.0,13.0,6.0,11.0,8.0,7.0,0.0,6.0,9.0,2.0,10.0,6.0,8.0,6.0,11.0,1.0,6.0,3.0,9.0,6.0,6.0,9.0,0.0,5.0,2.0,11.0,13.0,0.0,11.0,8.0,5.0,13.0,9.0,5.0,3.0,2.0,1.0,6.0,7.0,2.0,0.0,5.0,1.0,3.0,0.0,13.0,6.0,1.0,5.0,7.0,0.0
118.0,36.0,50.0,71.0,41.0,75.0,44.0,18.0,0.0,39.0,49.0,3.0,20.0,19.0,39.0,27.0,0.0,9.0,39.0,8.0,24.0,34.0,9.0,11.0,29.0,28.0,12.0,32.0,39.0,26.0,18.0,31.0,29.0,16.0,17.0,3.0,28.0,21.0,6.0,33.0,22.0,3.0,19.0,16.0,25.0,15.0,25.0,23.0,7.0,6.0,19.0,5.0,18.0,28.0,14.0,0.0,4.0,13.0,8.0,15.0,9.0,18.0,0.0,14.0,1.0,1.0,5.0,27.0,16.0,8.0,9.0,3.0,3.0,15.0,14.0,17.0,0.0,17.0,11.0,13.0,16.0,16.0,13.0,17.0,7.0,11.0,7.0,14.0,2.0,0.0,8.0,1.0,1.0,1.0,15.0,20.0,8.0,8.0,11.0,0.0
82.0,24.0,74.0,2.0,32.0,8.0,3.0,9.0,0.0,2.0,6.0,0.0,14.0,2.0,1.0,7.0,0.0,23.0,1.0,4.0,12.0,2.0,3.0,1.0,5.0,4.0,4.0,0.0,3.0,4.0,1.0,1.0,0.0,12.0,21.0,7.0,4.0,6.0,5.0,2.0,1.0,13.0,2.0,3.0,6.0,4.0,1.0,1.0,15.0,1.0,2.0,11.0,4.0,3.0,4.0,9.0,4.0,0.0,1.0,3.0,1.0,1.0,6.0,0.0,2.0,12.0,9.0,3.0,2.0,2.0,2.0,3.0,2.0,7.0,1.0,1.0,14.0,5.0,1.0,17.0,2.0,3.0,0.0,4.0,2.0,4.0,2.0,1.0,3.0,113.0,1.0,7.0,13.0,2.0,2.0,0.0,3.0,4.0,2.0,1.0
157.0,33.0,18.0,19.0,17.0,17.0,37.0,6.0,0.0,4.0,18.0,0.0,13.0,25.0,15.0,12.0,0.0,17.0,4.0,10.0,14.0,28.0,14.0,25.0,21.0,15.0,17.0,16.0,3.0,20.0,15.0,12.0,7.0,11.0,4.0,1.0,14.0,7.0,5.0,5.0,7.0,2.0,16.0,6.0,4.0,7.0,8.0,7.0,4.0,0.0,16.0,12.0,13.0,5.0,10.0,0.0,4.0,2.0,20.0,7.0,7.0,8.0,0.0,6.0,8.0,4.0,33.0,8.0,3.0,3.0,3.0,5.0,11.0,1.0,7.0,5.0,0.0,5.0,1.0,1.0,4.0,15.0,4.0,1.0,2.0,9.0,1.0,1.0,1.0,0.0,2.0,0.0,3.0,4.0,6.0,2.0,15.0,4.0,4.0,0.0
155.0,18.0,32.0,46.0,21.0,21.0,24.0,65.0,0.0,28.0,26.0,9.0,57.0,9.0,46.0,36.0,0.0,7.0,32.0,5.0,31.0,30.0,12.0,5.0,14.0,20.0,4.0,14.0,8.0,26.0,20.0,18.0,20.0,31.0,17.0,2.0,26.0,23.0,4.0,21.0,16.0,56.0,10.0,19.0,17.0,25.0,29.0,12.0,7.0,29.0,15.0,16.0,11.0,6.0,8.0,0.0,7.0,10.0,3.0,24.0,19.0,13.0,0.0,8.0,2.0,12.0,5.0,8.0,20.0,11.0,12.0,3.0,3.0,2.0,15.0,16.0,0.0,9.0,14.0,5.0,13.0,10.0,9.0,4.0,0.0,4.0,12.0,13.0,3.0,0.0,14.0,1.0,5.0,0.0,18.0,9.0,3.0,4.0,21.0,0.0
48.0,6.0,9.0,1.0,1.0,3.0,8.0,4.0,0.0,5.0,1.0,0.0,8.0,6.0,2.0,7.0,0.0,0.0,1.0,7.0,0.0,3.0,3.0,0.0,6.0,0.0,7.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,6.0,1.0,0.0,4.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0,5.0,4.0,0.0,0.0,5.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,3.0,8.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,5.0,7.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0
110.0,27.0,55.0,1.0,7.0,3.0,16.0,10.0,0.0,6.0,19.0,0.0,10.0,2.0,6.0,18.0,0.0,4.0,7.0,8.0,14.0,9.0,14.0,12.0,7.0,10.0,5.0,0.0,3.0,7.0,7.0,6.0,9.0,11.0,7.0,1.0,4.0,7.0,3.0,4.0,0.0,2.0,9.0,7.0,2.0,5.0,6.0,3.0,6.0,1.0,7.0,7.0,4.0,1.0,7.0,2.0,8.0,2.0,13.0,7.0,8.0,5.0,5.0,4.0,4.0,11.0,13.0,6.0,2.0,4.0,5.0,1.0,8.0,1.0,0.0,8.0,0.0,1.0,0.0,8.0,7.0,7.0,5.0,2.0,8.0,9.0,2.0,4.0,3.0,0.0,5.0,1.0,8.0,1.0,3.0,3.0,5.0,2.0,2.0,0.0
112.0,50.0,77.0,8.0,4.0,9.0,12.0,1.0,0.0,13.0,13.0,0.0,5.0,6.0,5.0,5.0,0.0,6.0,10.0,9.0,8.0,1.0,2.0,4.0,8.0,6.0,3.0,2.0,6.0,12.0,4.0,5.0,7.0,1.0,12.0,2.0,2.0,4.0,1.0,3.0,2.0,1.0,7.0,6.0,2.0,4.0,3.0,3.0,7.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,3.0,0.0,24.0,6.0,2.0,3.0,2.0,4.0,5.0,2.0,7.0,3.0,3.0,3.0,7.0,3.0,1.0,0.0,1.0,2.0,3.0,5.0,2.0,3.0,1.0,1.0,5.0,3.0,4.0,8.0,4.0,7.0,3.0,0.0,2.0,3.0,2.0,2.0,3.0,1.0,5.0,2.0,3.0,0.0
136.0,104.0,53.0,33.0,59.0,26.0,42.0,14.0,0.0,12.0,27.0,1.0,32.0,43.0,25.0,27.0,1.0,16.0,18.0,20.0,28.0,11.0,12.0,20.0,14.0,20.0,21.0,14.0,11.0,22.0,10.0,15.0,9.0,11.0,19.0,6.0,10.0,14.0,7.0,7.0,14.0,12.0,18.0,9.0,5.0,12.0,13.0,11.0,13.0,0.0,14.0,14.0,16.0,6.0,14.0,1.0,10.0,1.0,8.0,15.0,8.0,8.0,7.0,7.0,18.0,14.0,8.0,10.0,6.0,11.0,9.0,1.0,13.0,15.0,6.0,2.0,0.0,8.0,9.0,10.0,8.0,5.0,10.0,9.0,3.0,10.0,1.0,6.0,5.0,0.0,4.0,0.0,14.0,0.0,7.0,7.0,9.0,13.0,14.0,1.0
25.0,18.0,11.0,19.0,10.0,4.0,8.0,15.0,0.0,7.0,4.0,3.0,5.0,2.0,3.0,8.0,0.0,3.0,6.0,1.0,10.0,2.0,2.0,2.0,5.0,10.0,2.0,3.0,1.0,5.0,3.0,6.0,5.0,8.0,13.0,14.0,4.0,5.0,3.0,6.0,2.0,9.0,4.0,0.0,1.0,2.0,1.0,1.0,8.0,9.0,2.0,5.0,0.0,3.0,8.0,23.0,1.0,5.0,4.0,3.0,6.0,3.0,4.0,0.0,2.0,4.0,9.0,2.0,5.0,0.0,3.0,1.0,0.0,1.0,2.0,3.0,10.0,2.0,0.0,9.0,5.0,1.0,1.0,1.0,0.0,1.0,3.0,4.0,11.0,0.0,3.0,0.0,3.0,0.0,1.0,3.0,0.0,3.0,1.0,0.0
159.0,72.0,243.0,68.0,144.0,57.0,32.0,49.0,0.0,21.0,39.0,5.0,70.0,45.0,29.0,33.0,4.0,82.0,30.0,30.0,29.0,33.0,28.0,25.0,30.0,18.0,13.0,28.0,18.0,32.0,30.0,23.0,8.0,41.0,75.0,69.0,26.0,30.0,57.0,14.0,26.0,17.0,21.0,23.0,16.0,26.0,20.0,20.0,61.0,0.0,25.0,15.0,107.0,17.0,21.0,0.0,32.0,26.0,14.0,25.0,12.0,22.0,1.0,13.0,30.0,16.0,7.0,21.0,16.0,25.0,16.0,79.0,25.0,31.0,16.0,18.0,0.0,15.0,19.0,34.0,33.0,20.0,36.0,15.0,11.0,15.0,14.0,12.0,25.0,0.0,18.0,31.0,12.0,24.0,16.0,18.0,14.0,23.0,19.0,2.0
